customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,vital_stages
625,55,male,pants,clothing,87,south carolina,xl,pink,fall,3.4,yes,express,yes,yes,21,paypal,annually,adulto
626,49,male,jewelry,accessories,79,delaware,m,red,fall,4.0,yes,next day air,yes,yes,1,venmo,weekly,adulto
627,31,male,sunglasses,accessories,79,new hampshire,m,indigo,spring,3.9,yes,standard,yes,yes,10,venmo,annually,adulto
628,42,male,sandals,footwear,44,oregon,l,black,winter,4.1,yes,express,yes,yes,24,paypal,monthly,adulto
629,69,male,sweater,clothing,85,massachusetts,m,white,fall,3.7,yes,2-day shipping,yes,yes,29,credit card,monthly,tercera_edad
630,26,male,shoes,footwear,90,vermont,l,beige,spring,4.7,yes,standard,yes,yes,11,debit card,annually,adulto
631,41,male,jewelry,accessories,94,mississippi,s,silver,fall,4.3,yes,2-day shipping,yes,yes,33,debit card,annually,adulto
632,55,male,boots,footwear,68,washington,s,violet,summer,4.1,yes,store pickup,yes,yes,27,cash,bi-weekly,adulto
633,35,male,backpack,accessories,51,wyoming,m,red,winter,3.9,yes,next day air,yes,yes,19,venmo,bi-weekly,adulto
634,66,male,sandals,footwear,33,minnesota,m,orange,spring,2.9,yes,express,yes,yes,50,debit card,quarterly,tercera_edad
635,36,male,sneakers,footwear,60,ohio,m,teal,summer,3.9,yes,standard,yes,yes,46,paypal,weekly,adulto
636,27,male,hoodie,clothing,59,south carolina,m,brown,fall,4.3,yes,2-day shipping,yes,yes,28,cash,quarterly,adulto
637,41,male,handbag,accessories,30,wisconsin,m,indigo,summer,2.8,yes,store pickup,yes,yes,14,bank transfer,quarterly,adulto
638,21,male,sweater,clothing,20,tennessee,m,cyan,winter,3.4,yes,2-day shipping,yes,yes,46,cash,bi-weekly,adulto
639,53,male,sandals,footwear,20,maryland,s,blue,summer,2.7,yes,express,yes,yes,41,paypal,monthly,adulto
640,54,male,dress,clothing,24,mississippi,l,olive,spring,4.0,yes,2-day shipping,yes,yes,50,credit card,annually,adulto
641,53,male,skirt,clothing,88,minnesota,m,gray,summer,4.4,yes,store pickup,yes,yes,28,debit card,bi-weekly,adulto
642,47,male,blouse,clothing,78,alaska,m,red,winter,3.9,yes,2-day shipping,yes,yes,23,credit card,quarterly,adulto
643,64,male,skirt,clothing,25,arkansas,l,red,spring,2.8,yes,2-day shipping,yes,yes,14,debit card,bi-weekly,tercera_edad
644,18,male,sweater,clothing,57,oregon,xl,green,winter,3.2,yes,next day air,yes,yes,10,bank transfer,quarterly,adolescente
645,68,male,backpack,accessories,93,louisiana,s,blue,summer,4.3,yes,next day air,yes,yes,37,cash,weekly,tercera_edad
646,62,male,hoodie,clothing,42,oklahoma,s,purple,summer,4.2,yes,express,yes,yes,15,venmo,bi-weekly,tercera_edad
647,51,male,boots,footwear,54,indiana,xl,pink,spring,4.9,yes,standard,yes,yes,19,venmo,bi-weekly,adulto
648,54,male,blouse,clothing,70,mississippi,xl,charcoal,summer,3.7,yes,express,yes,yes,23,credit card,bi-weekly,adulto
649,22,male,hoodie,clothing,31,michigan,m,brown,winter,4.1,yes,store pickup,yes,yes,35,credit card,weekly,adulto
650,53,male,pants,clothing,93,delaware,l,orange,spring,4.2,yes,store pickup,yes,yes,33,paypal,quarterly,adulto
651,34,male,gloves,accessories,40,florida,m,magenta,spring,3.9,yes,next day air,yes,yes,12,bank transfer,annually,adulto
652,32,male,hat,accessories,32,arkansas,l,yellow,summer,2.9,yes,next day air,yes,yes,41,venmo,bi-weekly,adulto
653,64,male,sunglasses,accessories,27,minnesota,m,beige,winter,3.1,yes,free shipping,yes,yes,27,venmo,weekly,tercera_edad
654,20,male,scarf,accessories,68,north dakota,m,olive,winter,3.6,yes,2-day shipping,yes,yes,45,cash,bi-weekly,adulto
655,24,male,handbag,accessories,59,california,l,gray,summer,4.4,yes,2-day shipping,yes,yes,23,venmo,annually,adulto
656,20,male,handbag,accessories,36,mississippi,s,purple,fall,3.1,yes,free shipping,yes,yes,19,venmo,monthly,adulto
657,42,male,jeans,clothing,23,pennsylvania,m,beige,summer,3.9,yes,standard,yes,yes,6,paypal,quarterly,adulto
658,48,male,jacket,outerwear,80,arizona,m,white,winter,4.3,yes,free shipping,yes,yes,6,paypal,quarterly,adulto
659,62,male,backpack,accessories,37,louisiana,s,white,fall,4.9,yes,store pickup,yes,yes,20,venmo,weekly,tercera_edad
660,62,male,shorts,clothing,52,virginia,s,gold,spring,3.6,yes,2-day shipping,yes,yes,8,cash,weekly,tercera_edad
661,50,male,coat,outerwear,79,montana,m,olive,fall,5.0,yes,2-day shipping,yes,yes,39,credit card,quarterly,adulto
662,57,male,shirt,clothing,68,iowa,xl,green,fall,4.1,yes,store pickup,yes,yes,39,credit card,quarterly,adulto
663,24,male,gloves,accessories,98,illinois,l,magenta,fall,2.8,yes,express,yes,yes,39,venmo,bi-weekly,adulto
664,59,male,dress,clothing,83,alaska,m,charcoal,fall,4.7,yes,express,yes,yes,23,credit card,monthly,adulto
665,63,male,pants,clothing,83,colorado,m,indigo,winter,4.4,yes,express,yes,yes,41,paypal,bi-weekly,tercera_edad
666,41,male,pants,clothing,55,new mexico,m,peach,spring,4.9,yes,2-day shipping,yes,yes,50,credit card,annually,adulto
667,35,male,hoodie,clothing,26,colorado,l,turquoise,winter,3.1,yes,free shipping,yes,yes,30,debit card,quarterly,adulto
668,34,male,sunglasses,accessories,76,arizona,s,blue,winter,2.6,yes,standard,yes,yes,32,bank transfer,quarterly,adulto
669,49,male,t-shirt,clothing,85,hawaii,s,turquoise,fall,2.9,yes,express,yes,yes,35,bank transfer,monthly,adulto
670,43,male,jacket,outerwear,89,illinois,m,gray,spring,3.3,yes,free shipping,yes,yes,45,venmo,bi-weekly,adulto
671,63,male,sweater,clothing,41,louisiana,xl,purple,spring,4.8,yes,next day air,yes,yes,37,cash,bi-weekly,tercera_edad
672,38,male,jacket,outerwear,30,iowa,l,black,winter,4.7,yes,express,yes,yes,45,cash,weekly,adulto
673,59,male,socks,clothing,53,washington,m,peach,winter,3.3,yes,2-day shipping,yes,yes,29,cash,quarterly,adulto
674,35,male,shirt,clothing,66,oklahoma,m,indigo,spring,4.2,yes,free shipping,yes,yes,27,venmo,bi-weekly,adulto
675,48,male,jewelry,accessories,33,washington,xl,beige,winter,4.7,yes,store pickup,yes,yes,36,bank transfer,annually,adulto
676,64,male,sunglasses,accessories,86,arkansas,m,yellow,spring,2.6,yes,2-day shipping,yes,yes,9,cash,annually,tercera_edad
677,28,male,pants,clothing,60,connecticut,m,peach,winter,2.9,yes,2-day shipping,yes,yes,38,venmo,bi-weekly,adulto
678,60,male,socks,clothing,62,washington,s,turquoise,summer,2.7,yes,express,yes,yes,41,paypal,annually,tercera_edad
679,27,male,blouse,clothing,74,maine,m,teal,fall,3.3,yes,store pickup,yes,yes,25,debit card,quarterly,adulto
680,56,male,sandals,footwear,95,michigan,m,turquoise,fall,3.4,yes,express,yes,yes,37,venmo,bi-weekly,adulto
681,58,male,sneakers,footwear,25,tennessee,m,magenta,spring,4.2,yes,express,yes,yes,3,paypal,annually,adulto
682,30,male,shirt,clothing,59,louisiana,xl,purple,winter,3.8,yes,2-day shipping,yes,yes,24,credit card,quarterly,adulto
683,23,male,jacket,outerwear,29,missouri,m,brown,summer,4.0,yes,standard,yes,yes,49,credit card,bi-weekly,adulto
684,33,male,sandals,footwear,36,michigan,s,violet,winter,2.7,yes,free shipping,yes,yes,3,bank transfer,monthly,adulto
685,63,male,hat,accessories,82,alabama,m,yellow,summer,4.7,yes,express,yes,yes,42,debit card,monthly,tercera_edad
686,70,male,blouse,clothing,71,massachusetts,xl,magenta,winter,3.5,yes,standard,yes,yes,32,cash,bi-weekly,tercera_edad
687,70,male,sweater,clothing,35,indiana,l,beige,fall,3.0,yes,2-day shipping,yes,yes,33,venmo,bi-weekly,tercera_edad
688,19,male,gloves,accessories,38,west virginia,xl,turquoise,winter,3.3,yes,free shipping,yes,yes,46,bank transfer,quarterly,adolescente
689,25,male,scarf,accessories,59,michigan,s,peach,summer,4.7,yes,store pickup,yes,yes,44,venmo,monthly,adulto
690,19,male,hoodie,clothing,91,pennsylvania,m,orange,summer,4.7,yes,express,yes,yes,35,credit card,quarterly,adolescente
691,25,male,shorts,clothing,68,alaska,xl,red,spring,4.8,yes,standard,yes,yes,45,bank transfer,weekly,adulto
692,60,male,backpack,accessories,21,massachusetts,l,silver,summer,2.9,yes,standard,yes,yes,37,paypal,bi-weekly,tercera_edad
693,35,male,sunglasses,accessories,95,north dakota,m,cyan,spring,4.0,yes,2-day shipping,yes,yes,40,debit card,quarterly,adulto
694,46,male,shorts,clothing,52,vermont,l,turquoise,spring,3.1,yes,free shipping,yes,yes,30,cash,quarterly,adulto
695,41,male,dress,clothing,21,kentucky,s,charcoal,fall,3.5,yes,2-day shipping,yes,yes,38,venmo,quarterly,adulto
696,30,male,shorts,clothing,67,nevada,xl,peach,summer,3.7,yes,next day air,yes,yes,15,debit card,quarterly,adulto
697,44,male,belt,accessories,42,utah,l,green,fall,2.8,yes,standard,yes,yes,49,cash,monthly,adulto
698,61,male,scarf,accessories,63,north dakota,xl,brown,summer,4.6,yes,free shipping,yes,yes,40,debit card,quarterly,tercera_edad
699,55,male,boots,footwear,41,iowa,m,yellow,winter,3.8,yes,standard,yes,yes,40,debit card,weekly,adulto
700,50,male,handbag,accessories,46,connecticut,m,charcoal,fall,2.6,yes,2-day shipping,yes,yes,5,paypal,weekly,adulto
701,57,male,pants,clothing,79,wisconsin,l,olive,winter,4.1,yes,standard,yes,yes,5,paypal,monthly,adulto
702,51,male,boots,footwear,90,idaho,l,red,fall,3.3,yes,next day air,yes,yes,5,debit card,quarterly,adulto
703,18,male,shirt,clothing,71,montana,m,white,winter,3.4,yes,store pickup,yes,yes,1,cash,weekly,adolescente
704,63,male,dress,clothing,87,connecticut,l,pink,summer,3.0,yes,standard,yes,yes,21,venmo,weekly,tercera_edad
705,34,male,hoodie,clothing,66,idaho,s,black,spring,3.2,yes,express,yes,yes,18,paypal,annually,adulto
706,25,male,pants,clothing,90,arkansas,xl,indigo,summer,4.5,yes,free shipping,yes,yes,49,cash,quarterly,adulto
707,46,male,jeans,clothing,47,iowa,l,turquoise,summer,4.8,yes,express,yes,yes,27,debit card,weekly,adulto
708,59,male,shirt,clothing,38,louisiana,l,purple,spring,3.7,yes,next day air,yes,yes,21,venmo,annually,adulto
709,37,male,backpack,accessories,50,kentucky,l,beige,summer,3.4,yes,store pickup,yes,yes,19,cash,bi-weekly,adulto
710,49,male,jacket,outerwear,79,massachusetts,l,charcoal,summer,4.6,yes,standard,yes,yes,23,debit card,monthly,adulto
711,22,male,scarf,accessories,91,virginia,l,turquoise,spring,4.1,yes,standard,yes,yes,26,paypal,bi-weekly,adulto
712,64,male,boots,footwear,60,new hampshire,m,maroon,spring,3.5,yes,2-day shipping,yes,yes,13,bank transfer,bi-weekly,tercera_edad
713,42,male,blouse,clothing,81,new hampshire,xl,black,summer,3.8,yes,next day air,yes,yes,36,bank transfer,quarterly,adulto
714,37,male,hoodie,clothing,90,oregon,m,lavender,summer,2.6,yes,express,yes,yes,39,bank transfer,bi-weekly,adulto
715,26,male,jacket,outerwear,70,south dakota,m,magenta,fall,4.4,yes,store pickup,yes,yes,40,debit card,bi-weekly,adulto
716,33,male,jeans,clothing,63,delaware,l,green,spring,2.6,yes,express,yes,yes,37,debit card,quarterly,adulto
717,30,male,jewelry,accessories,29,missouri,m,olive,spring,3.6,yes,express,yes,yes,9,venmo,bi-weekly,adulto
718,21,male,socks,clothing,90,alaska,l,green,spring,4.2,yes,express,yes,yes,7,venmo,quarterly,adulto
719,22,male,shirt,clothing,22,florida,m,peach,summer,4.6,yes,standard,yes,yes,25,bank transfer,annually,adulto
720,63,male,shorts,clothing,22,mississippi,l,turquoise,summer,3.3,yes,next day air,yes,yes,42,venmo,bi-weekly,tercera_edad
721,33,male,jewelry,accessories,62,new mexico,l,orange,fall,3.4,yes,free shipping,yes,yes,19,debit card,weekly,adulto
722,43,male,blouse,clothing,57,california,l,silver,summer,4.4,yes,next day air,yes,yes,41,debit card,quarterly,adulto
723,27,male,sweater,clothing,32,wyoming,s,blue,summer,4.3,yes,store pickup,yes,yes,50,cash,bi-weekly,adulto
724,35,male,jewelry,accessories,53,missouri,l,cyan,fall,3.5,yes,express,yes,yes,43,paypal,monthly,adulto
725,37,male,t-shirt,clothing,79,new hampshire,xl,green,fall,4.7,yes,store pickup,yes,yes,36,venmo,quarterly,adulto
726,61,male,hat,accessories,61,texas,l,silver,winter,3.1,yes,standard,yes,yes,33,debit card,bi-weekly,tercera_edad
727,32,male,shorts,clothing,78,north dakota,l,yellow,summer,3.6,yes,next day air,yes,yes,20,bank transfer,quarterly,adulto
728,62,male,sweater,clothing,97,arkansas,s,gray,winter,4.8,yes,next day air,yes,yes,37,venmo,quarterly,tercera_edad
729,29,male,jeans,clothing,78,nebraska,m,pink,winter,3.7,yes,next day air,yes,yes,12,paypal,quarterly,adulto
730,41,male,sunglasses,accessories,56,minnesota,l,beige,summer,3.2,yes,express,yes,yes,46,paypal,quarterly,adulto
731,48,male,boots,footwear,25,massachusetts,m,indigo,summer,3.9,yes,standard,yes,yes,28,venmo,bi-weekly,adulto
732,43,male,coat,outerwear,28,arkansas,m,red,spring,3.5,yes,free shipping,yes,yes,30,paypal,bi-weekly,adulto
733,34,male,shirt,clothing,57,new hampshire,l,blue,spring,2.8,yes,express,yes,yes,28,cash,bi-weekly,adulto
734,45,male,dress,clothing,36,rhode island,l,cyan,fall,2.7,yes,2-day shipping,yes,yes,20,debit card,bi-weekly,adulto
735,65,male,shirt,clothing,69,new jersey,s,violet,winter,3.1,yes,express,yes,yes,39,bank transfer,quarterly,tercera_edad
736,61,male,sunglasses,accessories,48,montana,m,orange,fall,3.6,yes,2-day shipping,yes,yes,48,cash,bi-weekly,tercera_edad
737,18,male,dress,clothing,58,colorado,l,maroon,spring,2.9,yes,2-day shipping,yes,yes,32,credit card,quarterly,adolescente
738,47,male,sunglasses,accessories,24,nebraska,m,teal,spring,3.6,yes,store pickup,yes,yes,28,paypal,annually,adulto
739,56,male,sunglasses,accessories,31,minnesota,l,orange,winter,3.5,yes,2-day shipping,yes,yes,27,venmo,quarterly,adulto
740,64,male,shorts,clothing,29,minnesota,s,purple,summer,3.5,yes,free shipping,yes,yes,26,venmo,bi-weekly,tercera_edad
741,26,male,jeans,clothing,69,south dakota,m,orange,summer,2.8,yes,next day air,yes,yes,22,credit card,bi-weekly,adulto
742,22,male,t-shirt,clothing,79,west virginia,xl,yellow,summer,4.7,yes,free shipping,yes,yes,23,bank transfer,quarterly,adulto
743,64,male,pants,clothing,39,nevada,m,charcoal,summer,3.1,yes,express,yes,yes,21,debit card,quarterly,tercera_edad
744,21,male,sunglasses,accessories,84,north carolina,l,gray,fall,4.9,yes,free shipping,yes,yes,36,cash,weekly,adulto
745,67,male,boots,footwear,66,illinois,s,charcoal,spring,4.1,yes,next day air,yes,yes,42,debit card,bi-weekly,tercera_edad
746,46,male,t-shirt,clothing,92,michigan,l,orange,fall,4.7,yes,standard,yes,yes,4,venmo,monthly,adulto
747,40,male,sandals,footwear,45,michigan,m,red,winter,2.5,yes,free shipping,yes,yes,47,credit card,annually,adulto
748,51,male,shorts,clothing,74,oklahoma,l,gold,spring,4.4,yes,next day air,yes,yes,13,bank transfer,weekly,adulto
749,35,male,hat,accessories,39,south dakota,l,brown,fall,3.9,yes,free shipping,yes,yes,8,bank transfer,quarterly,adulto
750,56,male,scarf,accessories,71,oklahoma,m,olive,winter,3.7,yes,standard,yes,yes,11,debit card,quarterly,adulto
751,25,male,t-shirt,clothing,95,maryland,l,violet,fall,3.4,yes,free shipping,yes,yes,5,venmo,annually,adulto
752,65,male,gloves,accessories,72,ohio,l,indigo,fall,4.8,yes,free shipping,yes,yes,1,credit card,monthly,tercera_edad
753,39,male,scarf,accessories,85,ohio,l,yellow,fall,4.2,yes,2-day shipping,yes,yes,17,paypal,quarterly,adulto
754,47,male,boots,footwear,54,massachusetts,m,teal,fall,3.4,yes,store pickup,yes,yes,27,venmo,quarterly,adulto
755,36,male,gloves,accessories,41,north carolina,l,pink,spring,2.9,yes,store pickup,yes,yes,3,debit card,quarterly,adulto
756,66,male,coat,outerwear,24,florida,m,violet,spring,3.3,yes,free shipping,yes,yes,22,paypal,weekly,tercera_edad
757,62,male,belt,accessories,99,montana,s,orange,summer,4.8,yes,standard,yes,yes,24,cash,bi-weekly,tercera_edad
758,41,male,hoodie,clothing,32,minnesota,m,red,fall,3.8,yes,store pickup,yes,yes,18,debit card,quarterly,adulto
759,66,male,shoes,footwear,71,massachusetts,l,peach,summer,4.6,yes,2-day shipping,yes,yes,39,bank transfer,quarterly,tercera_edad
760,51,male,dress,clothing,49,rhode island,xl,green,winter,2.6,yes,next day air,yes,yes,25,credit card,bi-weekly,adulto
761,33,male,gloves,accessories,50,minnesota,xl,violet,fall,3.4,yes,free shipping,yes,yes,6,cash,annually,adulto
762,57,male,jewelry,accessories,91,nevada,l,yellow,fall,4.2,yes,express,yes,yes,26,bank transfer,weekly,adulto
763,45,male,belt,accessories,46,new mexico,m,pink,fall,3.9,yes,standard,yes,yes,43,debit card,bi-weekly,adulto
764,61,male,sweater,clothing,50,north carolina,m,brown,spring,2.9,yes,2-day shipping,yes,yes,6,credit card,monthly,tercera_edad
765,55,male,skirt,clothing,39,virginia,xl,silver,fall,4.2,yes,free shipping,yes,yes,6,debit card,quarterly,adulto
766,54,male,sneakers,footwear,99,alaska,m,pink,summer,3.0,yes,store pickup,yes,yes,13,cash,quarterly,adulto
767,57,male,gloves,accessories,48,nevada,m,cyan,winter,3.6,yes,next day air,yes,yes,13,paypal,monthly,adulto
768,27,male,coat,outerwear,77,pennsylvania,m,brown,fall,2.5,yes,next day air,yes,yes,11,cash,annually,adulto
769,64,male,backpack,accessories,95,illinois,xl,red,spring,2.6,yes,express,yes,yes,45,venmo,weekly,tercera_edad
770,52,male,socks,clothing,100,delaware,m,silver,spring,4.3,yes,store pickup,yes,yes,8,paypal,monthly,adulto
771,19,male,sneakers,footwear,54,vermont,m,gray,spring,3.3,yes,express,yes,yes,8,credit card,annually,adolescente
772,22,male,sweater,clothing,68,hawaii,l,cyan,fall,2.6,yes,next day air,yes,yes,34,bank transfer,bi-weekly,adulto
773,18,male,jeans,clothing,22,illinois,l,teal,fall,3.6,yes,free shipping,yes,yes,40,debit card,bi-weekly,adolescente
774,29,male,hat,accessories,84,california,l,indigo,winter,2.6,yes,express,yes,yes,14,debit card,bi-weekly,adulto
775,42,male,hat,accessories,46,nevada,m,yellow,summer,3.5,yes,standard,yes,yes,11,credit card,quarterly,adulto
776,49,male,handbag,accessories,53,kentucky,s,gold,winter,3.0,yes,store pickup,yes,yes,8,paypal,monthly,adulto
777,49,male,shirt,clothing,60,alabama,m,maroon,spring,5.0,yes,standard,yes,yes,8,venmo,quarterly,adulto
778,55,male,socks,clothing,32,wyoming,xl,silver,spring,2.5,yes,express,yes,yes,37,venmo,weekly,adulto
779,29,male,socks,clothing,50,massachusetts,m,yellow,summer,2.9,yes,store pickup,yes,yes,23,debit card,annually,adulto
780,60,male,dress,clothing,94,utah,m,blue,spring,4.6,yes,express,yes,yes,38,cash,annually,tercera_edad
781,34,male,shoes,footwear,26,new york,m,turquoise,spring,3.6,yes,free shipping,yes,yes,38,cash,quarterly,adulto
782,30,male,scarf,accessories,44,vermont,l,indigo,winter,3.0,yes,store pickup,yes,yes,12,credit card,bi-weekly,adulto
783,28,male,hoodie,clothing,57,hawaii,m,green,summer,4.5,yes,standard,yes,yes,15,cash,weekly,adulto
784,63,male,t-shirt,clothing,65,louisiana,l,purple,winter,4.5,yes,next day air,yes,yes,38,paypal,bi-weekly,tercera_edad
785,31,male,jeans,clothing,72,alabama,m,peach,winter,3.2,yes,store pickup,yes,yes,41,bank transfer,quarterly,adulto
786,46,male,shorts,clothing,62,louisiana,s,purple,spring,4.0,yes,next day air,yes,yes,37,paypal,bi-weekly,adulto
787,70,male,hat,accessories,21,indiana,s,teal,winter,4.8,yes,express,yes,yes,16,bank transfer,quarterly,tercera_edad
788,53,male,handbag,accessories,85,michigan,s,green,spring,3.7,yes,free shipping,yes,yes,25,venmo,weekly,adulto
789,50,male,pants,clothing,51,rhode island,xl,yellow,summer,3.8,yes,store pickup,yes,yes,18,bank transfer,quarterly,adulto
790,33,male,handbag,accessories,84,idaho,s,purple,fall,2.7,yes,standard,yes,yes,4,credit card,bi-weekly,adulto
791,22,male,sweater,clothing,37,louisiana,m,indigo,summer,4.9,yes,store pickup,yes,yes,12,bank transfer,quarterly,adulto
792,50,male,scarf,accessories,44,north carolina,s,magenta,summer,3.1,yes,2-day shipping,yes,yes,35,paypal,bi-weekly,adulto
793,34,male,sneakers,footwear,45,new jersey,m,violet,spring,4.2,yes,next day air,yes,yes,45,venmo,weekly,adulto
794,24,male,pants,clothing,35,alabama,l,maroon,summer,3.8,yes,free shipping,yes,yes,16,credit card,monthly,adulto
